shift_Id,doct_Id,nurse_Id,helper_Id,shift_Date,shift_Start,shift_End
70899,1026,3398,8399,01-06-2025,14:00:00,22:00:00
70900,1075,3399,8400,02-06-2025,07:00:00,15:00:00
70901,1067,3400,8401,19-05-2025,15:00:00,23:00:00
70902,1071,3401,8402,20-05-2025,19:00:00,03:00:00
70903,1037,3402,8403,21-05-2025,23:00:00,07:00:00
70904,1030,3403,8404,22-05-2025,07:00:00,15:00:00
70905,1044,3404,8405,23-05-2025,15:00:00,23:00:00
70906,1064,3405,8406,24-05-2025,19:00:00,03:00:00
70907,1041,3406,8407,25-05-2025,23:00:00,07:00:00
70908,1081,3407,8408,26-05-2025,08:00:00,16:00:00
70909,1092,3408,8409,27-05-2025,14:00:00,22:00:00
70910,1079,3409,8410,28-05-2025,08:00:00,16:00:00
70911,1097,3410,8411,29-05-2025,08:00:00,16:00:00
70912,1094,3411,8412,30-05-2025,14:00:00,22:00:00
70913,1096,3412,8413,31-05-2025,08:00:00,16:00:00
70914,1101,3413,8414,01-06-2025,08:00:00,16:00:00
70915,1105,3414,8415,02-06-2025,14:00:00,22:00:00
70916,1104,3415,8416,19-05-2025,08:00:00,16:00:00
70917,1107,3416,8417,20-05-2025,08:00:00,16:00:00
70918,1109,3417,8418,21-05-2025,14:00:00,22:00:00
70919,1114,3418,8419,22-05-2025,08:00:00,16:00:00
70920,1112,3419,8420,23-05-2025,14:00:00,22:00:00
70921,1116,3420,8421,24-05-2025,08:00:00,16:00:00
70922,1120,3421,8422,25-05-2025,08:00:00,16:00:00
70923,1119,3422,8423,26-05-2025,14:00:00,22:00:00
70924,1122,3423,8424,27-05-2025,08:00:00,16:00:00
70925,1124,3424,8425,28-05-2025,14:00:00,22:00:00
70926,1129,3425,8426,29-05-2025,08:00:00,16:00:00
70927,1127,3426,8427,30-05-2025,14:00:00,22:00:00
70928,1126,3427,8428,31-05-2025,08:00:00,16:00:00
70929,1134,3428,8429,01-06-2025,08:00:00,16:00:00
70930,1142,3429,8430,02-06-2025,14:00:00,22:00:00
70931,1144,3430,8431,19-05-2025,08:00:00,16:00:00
70932,1168,3431,8432,20-05-2025,06:00:00,14:00:00
70933,1180,3432,8433,21-05-2025,14:00:00,22:00:00
70934,1172,3433,8434,22-05-2025,22:00:00,06:00:00
70935,1176,3434,8435,23-05-2025,06:00:00,14:00:00
70936,1189,3435,8436,24-05-2025,08:00:00,16:00:00
70937,1186,3436,8437,25-05-2025,14:00:00,22:00:00
70938,1187,3437,8438,26-05-2025,08:00:00,16:00:00
70939,1193,3438,8439,27-05-2025,08:00:00,16:00:00
70940,1194,3439,8440,28-05-2025,14:00:00,22:00:00
70941,1191,3440,8441,29-05-2025,08:00:00,16:00:00
70942,1196,3441,8442,30-05-2025,08:00:00,16:00:00
70943,1198,3442,8443,31-05-2025,14:00:00,22:00:00
70944,1200,3443,8444,01-06-2025,08:00:00,16:00:00
70945,1235,3444,8445,02-06-2025,08:00:00,16:00:00
70946,1219,3445,8446,19-05-2025,14:00:00,22:00:00
70947,1225,3446,8447,20-05-2025,08:00:00,16:00:00
70948,1253,3447,8448,21-05-2025,08:00:00,16:00:00
70949,1251,3448,8449,22-05-2025,14:00:00,22:00:00
70950,1250,3449,8450,23-05-2025,08:00:00,16:00:00
70951,1262,3450,8451,24-05-2025,08:00:00,16:00:00
70952,1258,3451,8452,25-05-2025,14:00:00,22:00:00
70953,1257,3452,8453,26-05-2025,08:00:00,16:00:00
70954,1265,3453,8454,27-05-2025,08:00:00,16:00:00
70955,1268,3454,8455,28-05-2025,14:00:00,22:00:00
70956,1266,3455,8456,29-05-2025,08:00:00,16:00:00
70957,1272,3456,8457,30-05-2025,08:00:00,16:00:00
70958,1273,3457,8458,31-05-2025,14:00:00,22:00:00
70959,1270,3458,8459,01-06-2025,08:00:00,16:00:00
70960,1275,3459,8460,02-06-2025,08:00:00,16:00:00
70961,1280,3460,8461,19-05-2025,14:00:00,22:00:00
70962,1277,3461,8462,20-05-2025,08:00:00,16:00:00
70963,1296,3462,8463,21-05-2025,08:00:00,16:00:00
70964,1290,3463,8464,22-05-2025,14:00:00,22:00:00
70965,1287,3464,8465,23-05-2025,08:00:00,16:00:00
70966,1303,3465,8466,24-05-2025,08:00:00,16:00:00
70967,1302,3466,8467,25-05-2025,14:00:00,22:00:00
70968,1341,3467,8468,26-05-2025,08:00:00,16:00:00
70969,1330,3468,8469,27-05-2025,14:00:00,22:00:00
70970,1313,3469,8470,28-05-2025,08:00:00,16:00:00
70971,1385,3470,8471,29-05-2025,08:00:00,16:00:00
70972,1371,3471,8472,30-05-2025,14:00:00,22:00:00
70973,1388,3472,8473,31-05-2025,08:00:00,16:00:00
70974,1394,3473,8474,01-06-2025,08:00:00,16:00:00
70975,1395,3474,8475,02-06-2025,14:00:00,22:00:00
70976,1399,3475,8476,19-05-2025,08:00:00,16:00:00
70977,1007,3476,8477,20-05-2025,06:00:00,14:00:00
70978,1003,3477,8478,21-05-2025,14:00:00,22:00:00
70979,1005,3478,8479,22-05-2025,18:00:00,02:00:00
70980,1001,3479,8480,23-05-2025,22:00:00,06:00:00
70981,1008,3480,8481,24-05-2025,08:00:00,16:00:00
70982,1011,3481,8482,25-05-2025,12:00:00,20:00:00
70983,1015,3482,8483,26-05-2025,08:00:00,16:00:00
70984,1013,3483,8484,27-05-2025,14:00:00,22:00:00
70985,1017,3484,8485,28-05-2025,08:00:00,16:00:00
70986,1018,3485,8486,29-05-2025,14:00:00,22:00:00
70987,1022,3486,8487,30-05-2025,08:00:00,16:00:00
70988,1023,3487,8488,31-05-2025,14:00:00,22:00:00
70989,1032,3488,8489,01-06-2025,07:00:00,15:00:00
70990,1047,3489,8490,02-06-2025,15:00:00,23:00:00
70991,1073,3490,8491,19-05-2025,19:00:00,03:00:00
70992,1060,3491,8492,20-05-2025,23:00:00,07:00:00
70993,1063,3492,8493,21-05-2025,07:00:00,15:00:00
70994,1075,3493,8494,22-05-2025,15:00:00,23:00:00
70995,1037,3494,8495,23-05-2025,19:00:00,03:00:00
70996,1053,3495,8496,24-05-2025,23:00:00,07:00:00
70997,1092,3496,8497,25-05-2025,08:00:00,16:00:00
70998,1082,3497,8498,26-05-2025,14:00:00,22:00:00
70999,1088,3498,8499,27-05-2025,08:00:00,16:00:00
71000,1097,3499,8500,28-05-2025,08:00:00,16:00:00
71001,1093,3500,8001,29-05-2025,14:00:00,22:00:00
71002,1105,3001,8002,30-05-2025,08:00:00,16:00:00
71003,1098,3002,8003,31-05-2025,14:00:00,22:00:00
71004,1103,3003,8004,01-06-2025,08:00:00,16:00:00
71005,1108,3004,8005,02-06-2025,08:00:00,16:00:00
71006,1107,3005,8006,19-05-2025,14:00:00,22:00:00
71007,1112,3006,8007,20-05-2025,08:00:00,16:00:00
71008,1113,3007,8008,21-05-2025,14:00:00,22:00:00
71009,1120,3008,8009,22-05-2025,08:00:00,16:00:00
71010,1118,3009,8010,23-05-2025,14:00:00,22:00:00
71011,1123,3010,8011,24-05-2025,08:00:00,16:00:00
71012,1122,3011,8012,25-05-2025,14:00:00,22:00:00
71013,1127,3012,8013,26-05-2025,08:00:00,16:00:00
71014,1128,3013,8014,27-05-2025,14:00:00,22:00:00
71015,1143,3014,8015,28-05-2025,08:00:00,16:00:00
71016,1137,3015,8016,29-05-2025,14:00:00,22:00:00
71017,1135,3016,8017,30-05-2025,08:00:00,16:00:00
71018,1182,3017,8018,31-05-2025,06:00:00,14:00:00
71019,1154,3018,8019,01-06-2025,14:00:00,22:00:00
71020,1150,3019,8020,02-06-2025,22:00:00,06:00:00
71021,1179,3020,8021,19-05-2025,06:00:00,14:00:00
71022,1189,3021,8022,20-05-2025,08:00:00,16:00:00
71023,1187,3022,8023,21-05-2025,14:00:00,22:00:00
71024,1185,3023,8024,22-05-2025,08:00:00,16:00:00
71025,1195,3024,8025,23-05-2025,08:00:00,16:00:00
71026,1194,3025,8026,24-05-2025,14:00:00,22:00:00
71027,1190,3026,8027,25-05-2025,08:00:00,16:00:00
71028,1200,3027,8028,26-05-2025,08:00:00,16:00:00
71029,1201,3028,8029,27-05-2025,14:00:00,22:00:00
71030,1222,3029,8030,28-05-2025,08:00:00,16:00:00
71031,1202,3030,8031,29-05-2025,14:00:00,22:00:00
71032,1232,3031,8032,30-05-2025,08:00:00,16:00:00
71033,1253,3032,8033,31-05-2025,08:00:00,16:00:00
71034,1249,3033,8034,01-06-2025,14:00:00,22:00:00
71035,1251,3034,8035,02-06-2025,08:00:00,16:00:00
71036,1254,3035,8036,19-05-2025,08:00:00,16:00:00
71037,1258,3036,8037,20-05-2025,14:00:00,22:00:00
71038,1259,3037,8038,21-05-2025,08:00:00,16:00:00
71039,1269,3038,8039,22-05-2025,08:00:00,16:00:00
71040,1266,3039,8040,23-05-2025,14:00:00,22:00:00
71041,1268,3040,8041,24-05-2025,08:00:00,16:00:00
71042,1273,3041,8042,25-05-2025,08:00:00,16:00:00
71043,1274,3042,8043,26-05-2025,14:00:00,22:00:00
71044,1279,3043,8044,27-05-2025,08:00:00,16:00:00
71045,1298,3044,8045,28-05-2025,08:00:00,16:00:00
71046,1283,3045,8046,29-05-2025,14:00:00,22:00:00
71047,1299,3046,8047,30-05-2025,08:00:00,16:00:00
71048,1303,3047,8048,31-05-2025,08:00:00,16:00:00
71049,1304,3048,8049,01-06-2025,14:00:00,22:00:00
71050,1314,3049,8050,02-06-2025,08:00:00,16:00:00
71051,1311,3050,8051,19-05-2025,14:00:00,22:00:00
71052,1329,3051,8052,20-05-2025,08:00:00,16:00:00
71053,1366,3052,8053,21-05-2025,08:00:00,16:00:00
71054,1387,3053,8054,22-05-2025,14:00:00,22:00:00
71055,1390,3054,8055,23-05-2025,08:00:00,16:00:00
71056,1397,3055,8056,24-05-2025,08:00:00,16:00:00
71057,1398,3056,8057,25-05-2025,14:00:00,22:00:00
71058,1395,3057,8058,26-05-2025,08:00:00,16:00:00
71061,1147,3058,8059,19-05-2025,08:00:00,20:00:00
71062,1149,3059,8060,20-05-2025,08:00:00,20:00:00
71063,1148,3060,8061,21-05-2025,08:00:00,20:00:00
71064,1150,3061,8062,22-05-2025,08:00:00,20:00:00
71065,1147,3062,8063,23-05-2025,08:00:00,20:00:00
71066,1156,3063,8064,24-05-2025,08:00:00,20:00:00
71067,1152,3064,8065,25-05-2025,08:00:00,20:00:00
71068,1174,3065,8066,26-05-2025,08:00:00,20:00:00
71069,1153,3066,8067,27-05-2025,08:00:00,20:00:00
71070,1151,3067,8068,28-05-2025,08:00:00,20:00:00
71071,1178,3068,8069,29-05-2025,08:00:00,20:00:00
71072,1147,3069,8070,30-05-2025,08:00:00,20:00:00
71073,1180,3070,8071,31-05-2025,08:00:00,20:00:00
71074,1169,3071,8072,01-06-2025,08:00:00,20:00:00
71075,1178,3072,8073,02-06-2025,08:00:00,20:00:00
71076,1001,3073,8074,19-05-2025,08:00:00,20:00:00
71077,1002,3074,8075,20-05-2025,08:00:00,20:00:00
71078,1001,3075,8076,21-05-2025,08:00:00,20:00:00
71079,1002,3076,8077,22-05-2025,08:00:00,20:00:00
71080,1048,3077,8078,23-05-2025,08:00:00,20:00:00
71081,1043,3078,8079,24-05-2025,08:00:00,20:00:00
71082,1060,3079,8080,25-05-2025,08:00:00,20:00:00
71083,1090,3080,8081,26-05-2025,08:00:00,20:00:00
71084,1092,3081,8082,27-05-2025,08:00:00,20:00:00
71085,1082,3082,8083,28-05-2025,08:00:00,20:00:00
71086,1093,3083,8084,29-05-2025,08:00:00,20:00:00
71087,1097,3084,8085,30-05-2025,08:00:00,20:00:00
71088,1103,3085,8086,31-05-2025,08:00:00,20:00:00
71089,1105,3086,8087,01-06-2025,08:00:00,20:00:00
71090,1098,3087,8088,02-06-2025,08:00:00,20:00:00
71091,1107,3088,8089,19-05-2025,08:00:00,20:00:00
71092,1108,3089,8090,20-05-2025,08:00:00,20:00:00
71093,1112,3090,8091,21-05-2025,08:00:00,20:00:00
71094,1113,3091,8092,22-05-2025,08:00:00,20:00:00
71095,1118,3092,8093,23-05-2025,08:00:00,20:00:00
71096,1120,3093,8094,24-05-2025,08:00:00,20:00:00
71097,1123,3094,8095,25-05-2025,08:00:00,20:00:00
71098,1122,3095,8096,26-05-2025,08:00:00,20:00:00
71099,1128,3096,8097,27-05-2025,08:00:00,20:00:00
71100,1127,3097,8098,28-05-2025,08:00:00,20:00:00
71101,1137,3098,8099,29-05-2025,08:00:00,20:00:00
71102,1138,3099,8100,30-05-2025,08:00:00,20:00:00
71103,1142,3100,8101,31-05-2025,08:00:00,20:00:00
71104,1182,3101,8102,01-06-2025,08:00:00,20:00:00
71105,1166,3102,8103,02-06-2025,08:00:00,20:00:00
71106,1154,3103,8104,19-05-2025,08:00:00,20:00:00
71107,1162,3104,8105,20-05-2025,08:00:00,20:00:00
71108,1185,3105,8106,21-05-2025,08:00:00,20:00:00
71109,1189,3106,8107,22-05-2025,08:00:00,20:00:00
71110,1187,3107,8108,23-05-2025,08:00:00,20:00:00
71111,1190,3108,8109,24-05-2025,08:00:00,20:00:00
71112,1195,3109,8110,25-05-2025,08:00:00,20:00:00
71113,1194,3110,8111,26-05-2025,08:00:00,20:00:00
71114,1200,3111,8112,27-05-2025,08:00:00,20:00:00
71115,1201,3112,8113,28-05-2025,08:00:00,20:00:00
71116,1226,3113,8114,29-05-2025,08:00:00,20:00:00
71117,1204,3114,8115,30-05-2025,08:00:00,20:00:00
71118,1220,3115,8116,31-05-2025,08:00:00,20:00:00
71119,1253,3116,8117,01-06-2025,08:00:00,20:00:00
71120,1251,3117,8118,02-06-2025,08:00:00,20:00:00
71121,1249,3118,8119,19-05-2025,08:00:00,20:00:00
71122,1258,3119,8120,20-05-2025,08:00:00,20:00:00
71123,1254,3120,8121,21-05-2025,08:00:00,20:00:00
71124,1259,3121,8122,22-05-2025,08:00:00,20:00:00
71125,1269,3122,8123,23-05-2025,08:00:00,20:00:00
71126,1264,3123,8124,24-05-2025,08:00:00,20:00:00
71127,1266,3124,8125,25-05-2025,08:00:00,20:00:00
71128,1274,3125,8126,26-05-2025,08:00:00,20:00:00
71129,1273,3126,8127,27-05-2025,08:00:00,20:00:00
71130,1279,3127,8128,28-05-2025,08:00:00,20:00:00
71131,1284,3128,8129,29-05-2025,08:00:00,20:00:00
71132,1296,3129,8130,30-05-2025,08:00:00,20:00:00
71133,1283,3130,8131,31-05-2025,08:00:00,20:00:00
71134,1304,3131,8132,01-06-2025,08:00:00,20:00:00
71135,1303,3132,8133,02-06-2025,08:00:00,20:00:00
71136,1329,3133,8134,19-05-2025,08:00:00,20:00:00
71137,1318,3134,8135,20-05-2025,08:00:00,20:00:00
71138,1319,3135,8136,21-05-2025,08:00:00,20:00:00
71139,1363,3136,8137,22-05-2025,08:00:00,20:00:00
71140,1381,3137,8138,23-05-2025,08:00:00,20:00:00
71141,1378,3138,8139,24-05-2025,08:00:00,20:00:00
71142,1393,3139,8140,25-05-2025,08:00:00,20:00:00
71143,1397,3140,8141,26-05-2025,08:00:00,20:00:00
71144,1395,3141,8142,27-05-2025,08:00:00,20:00:00
71145,1005,3142,8143,28-05-2025,08:00:00,20:00:00
71146,1004,3143,8144,29-05-2025,08:00:00,20:00:00
71147,1002,3144,8145,30-05-2025,08:00:00,20:00:00
71148,1009,3145,8146,31-05-2025,08:00:00,20:00:00
71149,1017,3146,8147,01-06-2025,08:00:00,20:00:00
71150,1022,3147,8148,02-06-2025,08:00:00,20:00:00
71151,1020,3148,8149,19-05-2025,08:00:00,20:00:00
71152,1025,3149,8150,20-05-2025,08:00:00,20:00:00
71153,1062,3150,8151,21-05-2025,08:00:00,20:00:00
71154,1055,3151,8152,22-05-2025,08:00:00,20:00:00
71155,1065,3152,8153,23-05-2025,08:00:00,20:00:00
71156,1037,3153,8154,24-05-2025,08:00:00,20:00:00
71157,1052,3154,8155,25-05-2025,08:00:00,20:00:00
71158,1047,3155,8156,26-05-2025,08:00:00,20:00:00
71159,1035,3156,8157,27-05-2025,08:00:00,20:00:00
71160,1050,3157,8158,28-05-2025,08:00:00,20:00:00
71161,1085,3158,8159,29-05-2025,08:00:00,20:00:00
71162,1082,3159,8160,30-05-2025,08:00:00,20:00:00
71163,1092,3160,8161,31-05-2025,08:00:00,20:00:00
71164,1097,3161,8162,01-06-2025,08:00:00,20:00:00
71165,1095,3162,8163,02-06-2025,08:00:00,20:00:00
71166,1100,3163,8164,19-05-2025,08:00:00,20:00:00
71167,1110,3164,8165,20-05-2025,08:00:00,20:00:00
71168,1107,3165,8166,21-05-2025,08:00:00,20:00:00
71169,1115,3166,8167,22-05-2025,08:00:00,20:00:00
71170,1112,3167,8168,23-05-2025,08:00:00,20:00:00
71171,1122,3168,8169,24-05-2025,08:00:00,20:00:00
71172,1125,3169,8170,25-05-2025,08:00:00,20:00:00
71173,1127,3170,8171,26-05-2025,08:00:00,20:00:00
71174,1130,3171,8172,27-05-2025,08:00:00,20:00:00
71175,1145,3172,8173,28-05-2025,08:00:00,20:00:00
71176,1140,3173,8174,29-05-2025,08:00:00,20:00:00
71177,1137,3174,8175,30-05-2025,08:00:00,20:00:00
71178,1181,3175,8176,31-05-2025,08:00:00,20:00:00
71179,1157,3176,8177,01-06-2025,08:00:00,20:00:00
71180,1178,3177,8178,02-06-2025,08:00:00,20:00:00
71181,1173,3178,8179,19-05-2025,08:00:00,20:00:00
71182,1189,3179,8180,20-05-2025,08:00:00,20:00:00
71183,1192,3180,8181,21-05-2025,08:00:00,20:00:00
71184,1194,3181,8182,22-05-2025,08:00:00,20:00:00
71185,1200,3182,8183,23-05-2025,08:00:00,20:00:00
71186,1197,3183,8184,24-05-2025,08:00:00,20:00:00
71187,1244,3184,8185,25-05-2025,08:00:00,20:00:00
71188,1235,3185,8186,26-05-2025,08:00:00,20:00:00
71189,1229,3186,8187,27-05-2025,08:00:00,20:00:00
71190,1253,3187,8188,28-05-2025,08:00:00,20:00:00
71191,1258,3188,8189,29-05-2025,08:00:00,20:00:00
71192,1261,3189,8190,30-05-2025,08:00:00,20:00:00
71193,1256,3190,8191,31-05-2025,08:00:00,20:00:00
71194,1268,3191,8192,01-06-2025,08:00:00,20:00:00
71195,1273,3192,8193,02-06-2025,08:00:00,20:00:00
71196,1271,3193,8194,19-05-2025,08:00:00,20:00:00
71197,1276,3194,8195,20-05-2025,08:00:00,20:00:00
71198,1291,3195,8196,21-05-2025,08:00:00,20:00:00
71199,1283,3196,8197,22-05-2025,08:00:00,20:00:00
71200,1298,3197,8198,23-05-2025,08:00:00,20:00:00
71201,1301,3198,8199,24-05-2025,08:00:00,20:00:00
71202,1303,3199,8200,25-05-2025,08:00:00,20:00:00
71203,1306,3200,8201,26-05-2025,08:00:00,20:00:00
71204,1318,3201,8202,27-05-2025,08:00:00,20:00:00
71205,1336,3202,8203,28-05-2025,08:00:00,20:00:00
71206,1387,3203,8204,29-05-2025,08:00:00,20:00:00
71207,1372,3204,8205,30-05-2025,08:00:00,20:00:00
71208,1383,3205,8206,31-05-2025,08:00:00,20:00:00
71209,1400,3206,8207,01-06-2025,08:00:00,20:00:00
71210,1397,3207,8208,02-06-2025,08:00:00,20:00:00
71211,1005,3208,8209,19-05-2025,08:00:00,20:00:00
71212,1001,3209,8210,20-05-2025,08:00:00,20:00:00
71213,1003,3210,8211,21-05-2025,08:00:00,20:00:00
71214,1010,3211,8212,22-05-2025,08:00:00,20:00:00
71215,1011,3212,8213,23-05-2025,08:00:00,20:00:00
71216,1013,3213,8214,24-05-2025,08:00:00,20:00:00
71217,1018,3214,8215,25-05-2025,08:00:00,20:00:00
71218,1020,3215,8216,26-05-2025,08:00:00,20:00:00
71219,1023,3216,8217,27-05-2025,08:00:00,20:00:00
71220,1025,3217,8218,28-05-2025,08:00:00,20:00:00
71221,1040,3218,8219,29-05-2025,08:00:00,20:00:00
71222,1078,3219,8220,30-05-2025,08:00:00,20:00:00
71223,1063,3220,8221,31-05-2025,08:00:00,20:00:00
71224,1053,3221,8222,01-06-2025,08:00:00,20:00:00
71225,1050,3222,8223,02-06-2025,08:00:00,20:00:00
71226,1033,3223,8224,19-05-2025,08:00:00,20:00:00
71227,1043,3224,8225,20-05-2025,08:00:00,20:00:00
71228,1038,3225,8226,21-05-2025,08:00:00,20:00:00
71229,1083,3226,8227,22-05-2025,08:00:00,20:00:00
71230,1088,3227,8228,23-05-2025,08:00:00,20:00:00
71231,1080,3228,8229,24-05-2025,08:00:00,20:00:00
71232,1093,3229,8230,25-05-2025,08:00:00,20:00:00
71233,1095,3230,8231,26-05-2025,08:00:00,20:00:00
71234,1098,3231,8232,27-05-2025,08:00:00,20:00:00
71235,1100,3232,8233,28-05-2025,08:00:00,20:00:00
71236,1103,3233,8234,29-05-2025,08:00:00,20:00:00
71237,1110,3234,8235,30-05-2025,08:00:00,20:00:00
71238,1108,3235,8236,31-05-2025,08:00:00,20:00:00
71239,1115,3236,8237,01-06-2025,08:00:00,20:00:00
71240,1113,3237,8238,02-06-2025,08:00:00,20:00:00
71241,1118,3238,8239,19-05-2025,08:00:00,20:00:00
71242,1125,3239,8240,20-05-2025,08:00:00,20:00:00
71243,1123,3240,8241,21-05-2025,08:00:00,20:00:00
71244,1128,3241,8242,22-05-2025,08:00:00,20:00:00
71245,1130,3242,8243,23-05-2025,08:00:00,20:00:00
71246,1143,3243,8244,24-05-2025,08:00:00,20:00:00
71247,1140,3244,8245,25-05-2025,08:00:00,20:00:00
71248,1145,3245,8246,26-05-2025,08:00:00,20:00:00
71249,1168,3246,8247,27-05-2025,08:00:00,20:00:00
71250,1164,3247,8248,28-05-2025,08:00:00,20:00:00
71251,1160,3248,8249,29-05-2025,08:00:00,20:00:00
71252,1172,3249,8250,30-05-2025,08:00:00,20:00:00
71253,1185,3250,8251,31-05-2025,08:00:00,20:00:00
71254,1192,3251,8252,01-06-2025,08:00:00,20:00:00
71255,1195,3252,8253,02-06-2025,08:00:00,20:00:00
71256,1190,3253,8254,19-05-2025,08:00:00,20:00:00
71257,1201,3254,8255,20-05-2025,08:00:00,20:00:00
71258,1197,3255,8256,21-05-2025,08:00:00,20:00:00
71259,1234,3256,8257,22-05-2025,08:00:00,20:00:00
71260,1242,3257,8258,23-05-2025,08:00:00,20:00:00
71261,1246,3258,8259,24-05-2025,08:00:00,20:00:00
71262,1249,3259,8260,25-05-2025,08:00:00,20:00:00
71263,1261,3260,8261,26-05-2025,08:00:00,20:00:00
71264,1254,3261,8262,27-05-2025,08:00:00,20:00:00
71265,1256,3262,8263,28-05-2025,08:00:00,20:00:00
71266,1269,3263,8264,29-05-2025,08:00:00,20:00:00
71267,1264,3264,8265,30-05-2025,08:00:00,20:00:00
71268,1274,3265,8266,31-05-2025,08:00:00,20:00:00
71269,1271,3266,8267,01-06-2025,08:00:00,20:00:00
71270,1279,3267,8268,02-06-2025,08:00:00,20:00:00
71271,1276,3268,8269,19-05-2025,08:00:00,20:00:00
71272,1299,3269,8270,20-05-2025,08:00:00,20:00:00
71273,1294,3270,8271,21-05-2025,08:00:00,20:00:00
71274,1286,3271,8272,22-05-2025,08:00:00,20:00:00
71275,1304,3272,8273,23-05-2025,08:00:00,20:00:00
71276,1301,3273,8274,24-05-2025,08:00:00,20:00:00
71277,1334,3274,8275,25-05-2025,08:00:00,20:00:00
71278,1324,3275,8276,26-05-2025,08:00:00,20:00:00
71279,1316,3276,8277,27-05-2025,08:00:00,20:00:00
71280,1366,3277,8278,28-05-2025,08:00:00,20:00:00
71281,1381,3278,8279,29-05-2025,08:00:00,20:00:00
71282,1375,3279,8280,30-05-2025,08:00:00,20:00:00
71283,1398,3280,8281,31-05-2025,08:00:00,20:00:00
71284,1393,3281,8282,01-06-2025,08:00:00,20:00:00
71285,1400,3282,8283,02-06-2025,08:00:00,20:00:00
71286,1006,3283,8284,19-05-2025,20:00:00,08:00:00
71287,1007,3284,8285,20-05-2025,20:00:00,08:00:00
71288,1002,3285,8286,21-05-2025,20:00:00,08:00:00
71289,1004,3286,8287,22-05-2025,20:00:00,08:00:00
71290,1012,3287,8288,23-05-2025,20:00:00,08:00:00
71291,1008,3288,8289,24-05-2025,20:00:00,08:00:00
71292,1014,3289,8290,25-05-2025,20:00:00,08:00:00
71293,1015,3290,8291,26-05-2025,20:00:00,08:00:00
71294,1019,3291,8292,27-05-2025,20:00:00,08:00:00
71295,1016,3292,8293,28-05-2025,20:00:00,08:00:00
71296,1021,3293,8294,29-05-2025,20:00:00,08:00:00
71297,1026,3294,8295,30-05-2025,20:00:00,08:00:00
71298,1024,3295,8296,31-05-2025,20:00:00,08:00:00
71299,1069,3296,8297,01-06-2025,20:00:00,08:00:00
71300,1057,3297,8298,02-06-2025,20:00:00,08:00:00
71301,1044,3298,8299,19-05-2025,20:00:00,08:00:00
71302,1027,3299,8300,20-05-2025,20:00:00,08:00:00
71303,1054,3300,8301,21-05-2025,20:00:00,08:00:00
71304,1075,3301,8302,22-05-2025,20:00:00,08:00:00
71305,1034,3302,8303,23-05-2025,20:00:00,08:00:00
71306,1045,3303,8304,24-05-2025,20:00:00,08:00:00
71307,1079,3304,8305,25-05-2025,20:00:00,08:00:00
71308,1090,3305,8306,26-05-2025,20:00:00,08:00:00
71309,1081,3306,8307,27-05-2025,20:00:00,08:00:00
71310,1096,3307,8308,28-05-2025,20:00:00,08:00:00
71311,1094,3308,8309,29-05-2025,20:00:00,08:00:00
71312,1104,3309,8310,30-05-2025,20:00:00,08:00:00
71313,1101,3310,8311,31-05-2025,20:00:00,08:00:00
71314,1099,3311,8312,01-06-2025,20:00:00,08:00:00
71315,1109,3312,8313,02-06-2025,20:00:00,08:00:00
71316,1106,3313,8314,19-05-2025,20:00:00,08:00:00
71317,1116,3314,8315,20-05-2025,20:00:00,08:00:00
71318,1111,3315,8316,21-05-2025,20:00:00,08:00:00
71319,1114,3316,8317,22-05-2025,20:00:00,08:00:00
71320,1119,3317,8318,23-05-2025,20:00:00,08:00:00
71321,1117,3318,8319,24-05-2025,20:00:00,08:00:00
71322,1120,3319,8320,25-05-2025,20:00:00,08:00:00
71323,1124,3320,8321,26-05-2025,20:00:00,08:00:00
71324,1129,3321,8322,27-05-2025,20:00:00,08:00:00
71325,1126,3322,8323,28-05-2025,20:00:00,08:00:00
71326,1136,3323,8324,29-05-2025,20:00:00,08:00:00
71327,1131,3324,8325,30-05-2025,20:00:00,08:00:00
71328,1135,3325,8326,31-05-2025,20:00:00,08:00:00
71329,1158,3326,8327,01-06-2025,20:00:00,08:00:00
71330,1166,3327,8328,02-06-2025,20:00:00,08:00:00
71331,1162,3328,8329,19-05-2025,20:00:00,08:00:00
71332,1170,3329,8330,20-05-2025,20:00:00,08:00:00
71333,1186,3330,8331,21-05-2025,20:00:00,08:00:00
71334,1188,3331,8332,22-05-2025,20:00:00,08:00:00
71335,1187,3332,8333,23-05-2025,20:00:00,08:00:00
71336,1191,3333,8334,24-05-2025,20:00:00,08:00:00
71337,1193,3334,8335,25-05-2025,20:00:00,08:00:00
71338,1198,3335,8336,26-05-2025,20:00:00,08:00:00
71339,1196,3336,8337,27-05-2025,20:00:00,08:00:00
71340,1199,3337,8338,28-05-2025,20:00:00,08:00:00
71341,1213,3338,8339,29-05-2025,20:00:00,08:00:00
71342,1202,3339,8340,30-05-2025,20:00:00,08:00:00
71343,1238,3340,8341,31-05-2025,20:00:00,08:00:00
71344,1251,3341,8342,01-06-2025,20:00:00,08:00:00
71345,1250,3342,8343,02-06-2025,20:00:00,08:00:00
71346,1252,3343,8344,19-05-2025,20:00:00,08:00:00
71347,1257,3344,8345,20-05-2025,20:00:00,08:00:00
71348,1255,3345,8346,21-05-2025,20:00:00,08:00:00
71349,1262,3346,8347,22-05-2025,20:00:00,08:00:00
71350,1267,3347,8348,23-05-2025,20:00:00,08:00:00
